label,text,clean_text
not_spam,Who is d luckiest luver in dis world.?  1 guy who loved a girl madly but cud not propose her...gets d same girl as her wife in arrange marriage.!:-)  ,luckiest luver dis world guy loved girl madly cud propose hergets girl wife arrange marriage
not_spam,I mean phone pe gussa nikal de yar. Frustration khatam kar and stop being annoyed.  ,mean phone pe gussa nikal de yar frustration khatam kar stop annoyed
not_spam,INGLISH SHAYRI The janaza of mehboob nikla from the gali of mehbooba  with lots of zor shor  the mehbooba jhanki from the door or boli 'Mar gaya hramkhor':-) ,inglish shayri janaza mehboob nikla gali mehbooba lots zor shor mehbooba jhanki door boli mar gaya hramkhor
not_spam,I may be inocent 2 know what friendship is  I may not carry it the way you all deserve it. But i always promise to maintain friendship d way i understnd it.. ,may inocent know friendship may carry way deserve always promise maintain friendship way understnd
not_spam,I may be a person not of much importance to you . . . I may not be the person who can make you happy the way others make you . . . I may not have a place for myself in your scroll . . . But I know that I am something better than nothing . . . Friend is my common name . . . Its your wish to prefix me with close  best  good  bad  fake or worst . . . Whatever it may be- I'm happy that you call me a 'FRIEND' -a word that throws light in my life...!! ,may person much importance may person make happy way others make may place scroll know something better nothing friend common name wish prefix close best good bad fake worst whatever may im happy call friend word throws light life
not_spam,I may b gone 4 a min 4an hr 4a day 4a mnth bt i'l always b der 4u.I may nt b able 2 alwys say gdmrng gd evng  gdni8 bt i prmise will nvr say gud bye.:) ,may b gone min hr day mnth bt il always b der may nt b able alwys say gdmrng gd evng bt prmise nvr say gud bye
not_spam,I m wid u nly most probably...... And i guess 3 ppl instead f 2 v can chooz a bettr project n ace it... ,wid u nly probably guess ppl instead f v chooz bettr project n ace
not_spam,I m watchng serendipity nd yar clas aane ka man bilkul ni h.... ,watchng serendipity nd yar clas aane ka man bilkul ni h
not_spam,I m watchng gud lck chuk.its nice. ,watchng gud lck chukits nice
not_spam,I m washng ma face. ,washng face
not_spam,Who Is d Laziest Person In d World? . A.Who Invented The 'SNOOZE' Option In Alarm! Gd nyt!!:-)  ,laziest person world awho invented snooze option alarm gd nyt
not_spam,I m waiting!How long!  ,waitinghow long
not_spam,I m trying ur number continuously but it z always coming unavailable ... ,trying ur number continuously z always coming unavailable
not_spam,ing tong Yes koun? Main sms Kya chaiye? Aapke chehre par pyari si smile! Haan yehi wali. Good mornin ,ing tong yes koun main sms kya chaiye aapke chehre par pyari si smile haan yehi wali good mornin
not_spam,I m thnkng ki subh subh kahin jaun jisse ki mood lyt ho sake...  6 bje akshardham chalega? ,thnkng ki subh subh kahin jaun jisse ki mood lyt ho sake bje akshardham chalega
not_spam,I m the Best i can prove it!!! I can put coffee in coffee cup.Can u put world in world cup? Ok 1 more I can send my no  on ur cell. Can u send ur cell on my no? Ha Ha Ha.. Ok Ok 1 MOrE  I can send my address on ur mob.Can u send ur mob. on my address? Nahi na..Kaha na only I m the Best ,best prove put coffee coffee cupcan u put world world cup ok send ur cell u send ur cell ha ha ha ok ok send address ur mobcan u send ur mob address nahi nakaha na best
not_spam,I m swtchng of d cel nd chrgng par laga ri hun. Dnt wry nd tc... ,swtchng cel nd chrgng par laga ri hun dnt wry nd tc
not_spam,I m sure dat Dis day v r the masters of r fate  dat the task set b4 us is not abve my strngth  dat its pangs & toils r not beyond my endurnceAs long as v hve faith in r own cause & unconquerable will 2 win  victry wil not b denied 2 us ,sure dat dis day v r masters r fate dat task set us abve strngth dat pangs toils r beyond endurnceas long v hve faith r cause unconquerable win victry wil b denied us
not_spam,I m stdng python. Warna kal tuts me bhi vikram sir meri lenge...kk.wat u dng? Mein abi padhne bethi hun nd listning to songs also. ,stdng python warna kal tuts bhi vikram sir meri lengekkwat u dng mein abi padhne bethi hun nd listning songs also
not_spam,I m sry for wat i did with u...i m always hurting ppl...sry... ,sry wat ui always hurting pplsry
not_spam,I m rdy.so nice na subah subah...othrs r sleeping...nd mein thande pani se nhali toh khanse ja ri hun... ,rdyso nice na subah subahothrs r sleepingnd mein thande pani se nhali toh khanse ja ri hun
not_spam,I m playng wid d gm jo tune mujhe diya tha boost wala. Divya k sath... ,playng wid gm jo tune mujhe diya tha boost wala divya k sath
not_spam,Who is a close frnd? Woh jo pehla aasu tham le  phir aansu poch de  or phir chehre ko haanthon me tham kar kahe chal drame band kar....!! :-D ,close frnd woh jo pehla aasu tham le phir aansu poch de phir chehre ko haanthon tham kar kahe chal drame band kar
not_spam,I m nt sleeping.....nd wat u dng?... ,nt sleepingnd wat u dng
not_spam,Indraprastha...you?? ,indraprasthayou
not_spam,I m nt njoyng. Kuch karne ka man hi ni h. Tu bta yar...mujhe kpde b dhone ka man nhi h...wat to do...bs aise hi bhot lazipana chadh rha h. ,nt njoyng kuch karne ka man hi ni h tu bta yarmujhe kpde b dhone ka man nhi hwat dobs aise hi bhot lazipana chadh rha h
not_spam,I m nt mad for ny1...gn... ,nt mad
not_spam,I m nt in mood to say nythng. I m flng helples nd hopeles. U betr go to slp. A jayegi  try karlo. ,nt mood say nythng flng helples nd hopeles u betr go slp jayegi try karlo
not_spam,I m nt getng anythng. We wil talk 2mrw abt dat. ,nt getng anythng wil talk abt dat
not_spam,I m nt doing anythn ,nt anythn
not_spam,I m nt d best person in ur life... . . . Bt... . . . I jus hope dat 1 day wen u hear ma name u wud jus smile n say... . . . Tha to Ajeeb... Bt I miss him...:)  ,nt best person ur life bt jus hope dat day wen u hear name u wud jus smile n say tha ajeeb bt miss
not_spam,Who can stop 500 cars with one hand..??      . . . . . . . . . Its the Traffic Police..!! Beta sab kuch RAJNIKANTH nhi krega! :D  ,stop cars one hand traffic police beta sab kuch rajnikanth nhi krega
not_spam,I m not well.. :-(   . . . . . . . . . . .     Neither am I a handpump!!   :) He he he. :-) Worldz mst idiotic pj..  ,well neither handpump worldz mst idiotic pj
not_spam,I m near canteen. Gng to hostel. Wil stdy aftr lunch kk.bye. ,near canteen gng hostel wil stdy aftr lunch kkbye
not_spam,I m msng u a lot...muaah:-* :-*....aaj miley ni na. Mein addicted sun ri toh aur jada aa ri h... ,msng u lotmuaah aaj miley ni na mein addicted sun ri toh aur jada aa ri h
not_spam,Why do v Indians eagerly wish Frndshp day  Valentine day  Rose day  etc.  b4 a week or few days  n feel proud dat v hav done a very great job. But y do things change wen it comes 2 our nations Independance Day. Do v hav d same eagerness? Ans is NO So come lets change our view 2wrds our nation n stop giving priority 2 the western culture. Lets be INDIANs first. HAPPY INDEPENDANCE DAY. ,v indians eagerly wish frndshp day valentine day rose day etc week days n feel proud dat v hav done great job things change wen comes nations independance day v hav eagerness ans come lets change view nation n stop giving priority western culture lets indians first happy independance day
not_spam,I m mailin to furr furr!! ,mailin furr furr
not_spam,I m lyng on bed.mene lunch kar liya h. Tune kr liya kya?... ,lyng bedmene lunch kar liya h tune kr liya kya
not_spam,I m leavin home.... ,leavin home
not_spam,I m in me$$ ,
not_spam,Yr wat d hel. I trstd u a lot cz u r clse 2 me  bt y do u talk behind my bck? Y didn't u tel me frnkly? Y r u telng othrs? Dat Im soo  sweett..  ,yr wat hel trstd u lot cz u r clse bt u talk behind bck didnt u tel frnkly r u telng othrs dat im soo sweett
not_spam,I m in ma rum. I cm bk bcz i wana ;-( ,rum cm bk bcz wana
not_spam,I m in library right now.. Whenever u need the keys  take it 4m me.. ,library right whenever u need keys take
not_spam,I m in lab1.bt yahan padhai ni hogi.to library chalte h. ,yahan padhai ni hogito library chalte h
not_spam,I m in kd room..... ,kd room
not_spam,I m in garima rum nd we r talking. ,garima rum nd r talking
not_spam,Indira nagar ,indira nagar
not_spam,I m in colg abhi vaise ask subhanshu he might get it submitted vaise shayad mushkil ho. ,colg abhi vaise ask subhanshu might get submitted vaise shayad mushkil ho
not_spam,I m in class  where r u? plz take a rikshaw from dwarka mor to iiit delhi  nsit campus. Iiit delhi is in 3rd floor of library building ,class r u plz take rikshaw dwarka mor delhi nsit campus delhi floor library building
not_spam,I m in a meeting ,meeting
not_spam,I m i dnt knw in d way...bt faridabad gye hue 20 mins ho gyi...i thnk i m in delhi only. ,dnt knw waybt faridabad gye hue mins ho gyii thnk delhi
not_spam,I m here. ,
not_spam,Who am i?A STEP wn u stop. . A HAND wn u r lost. . A WORD wn u r quite. A SMYL wn u r sad. . A SHOLDER wn u cry.Far frm u bt a FRND under the SAME SKY!  ,ia step wn u stop hand wn u r lost word wn u r quite smyl wn u r sad sholder wn u cryfar frm u bt frnd sky
not_spam,I m here @ reception Waiting! ,reception waiting
not_spam,I m going to my rum in obh. Ankush se data cable le lena. Wo apne rum me hoga ya hostel k bahar railing pe baitha hoga. ,going rum obh ankush se data cable le lena wo apne rum hoga ya hostel k bahar railing pe baitha hoga
not_spam,I m gng to tak d lunch wid garima in 15 mins. ,gng tak lunch wid garima mins
not_spam,I m gng to tak bath... ,gng tak bath
not_spam,INDIANEWSLINE Woman dead 3injured during RathYatra inPuri CBI refuses2reveal info on MEA's extradition letter aboutAnderson diabetics-new insulin discovered ,indianewsline woman dead rathyatra inpuri cbi info meas extradition letter aboutanderson diabeticsnew insulin discovered
not_spam,I m gng to sleep nw...wat abt u? ,gng sleep nwwat abt u
not_spam,I m gng to hostl.dm ni ayi.i ws tryng bt kuch ni hua. ,gng hostldm ni ayii ws tryng bt kuch ni hua
not_spam,I m gng to hostel kuch kam h mujhe...wil cm at 2.nd den we cud stdy ip. Baki jo tu kahey...kb aana h bata dena. ,gng hostel kuch kam h mujhewil cm den cud stdy ip baki jo tu kaheykb aana h bata dena
not_spam,I M FROM MTS PLZ SEND UR EMAIL ID.AND UR OTHER COMTECT NO.KHUSHIAnees khan. ,mts plz send ur email idand ur comtect nokhushianees khan
not_spam,I m free. ,free
not_spam,I m fine but suffering from typhoid.my stream is .net and locatn is lucknow as it is close to my home vanaras.i have to join there on 18 april.where r u and how is traning going on ,fine suffering typhoidmy stream net locatn lucknow close home vanarasi join aprilwhere r u traning going
not_spam,Whnevr u feel sad think of me n say akanksha is so swt inteligent lovable caring.U'll smile automaticaly.Know Y?Kyunki SACH BOLNE SE MANN KO HUMESHA SHANTI MILTI HAI... :P ,whnevr u feel sad think n say akanksha swt inteligent lovable caringull smile automaticalyknow ykyunki sach bolne se mann ko humesha shanti milti hai p
not_spam,I m extrmly sory bt plz i requst al of u to leave me alone 4 sum days. I knw u al just want me to help bt plz kal se kuch din tk ye mat puchna k ky hua h.. I l b fyn in sum days... ,extrmly sory bt plz requst al u leave alone sum days knw u al want help bt plz kal se kuch din tk ye mat puchna k ky hua h l b fyn sum days
not_spam,I m duin brkfast. U too do dat. ,duin brkfast u dat
not_spam,I m doin the first one....so kanika u can do 2nd waala ...... ,doin first oneso kanika u waala
not_spam,INDIANEWSLINE AP High Court grants bail 2Rama Raju 4 others Uttarbanga driver violated red signal-Signal in-charge Syria bans Islamic veil at universities ,indianewsline ap high court grants bail raju others uttarbanga driver violated red signalsignal incharge syria bans islamic veil universities
not_spam,I m cming. ,cming
not_spam,I m bunking dm. ,bunking dm
not_spam,I m behind u:-D  ,behind ud
